3.05,94550,1.99,3.03,5.34,9.37,11.28,83.1,87.49,89.12,105.98,107.04
1.06,79489,1,2.02,5.07,7.06,8.1,10.41,14.44,16.35,88.17,92.56
1.55,92968,2.81,4.57,6.29,7.48,34.76,36.46,42.39,45.3,47.36,48.42
1.13,95887,1.55,4.36,6.12,7.84,9.03,36.31,38.01,43.94,46.85,48.91
1.56,69670,2.39,5.06,6.35,12.66,13.78,16.2,17.76,19.62,22.13,23.19
1.05,91313,1.56,3.95,6.62,7.91,14.22,15.34,17.76,19.32,21.18,23.69
1.66,96484,1.05,2.61,5,7.67,8.96,15.27,16.39,18.81,20.37,22.23
1.1,56358,6.04,7.07,8.54,10.9,12.56,13.61,15.17,17.56,20.23,21.52
5.76,69848,1.1,7.14,8.17,9.64,12,13.66,14.71,16.27,18.66,21.33
1.8,49628,5.76,6.86,12.9,13.93,15.4,17.76,19.42,20.47,22.03,24.42
1.03,73125,1.8,7.56,8.66,14.7,15.73,17.2,19.56,21.22,22.27,23.83
1.3,90907,1.03,2.83,8.59,9.69,15.73,16.76,18.23,20.59,22.25,23.3
1.95,80844,1.3,2.33,4.13,9.89,10.99,17.03,18.06,19.53,21.89,23.55
19.69,50287,9.19,10.74,12.15,67.59,71.25,90.16,93.6,94.61,95.94,99.27
1.61,36697,19.69,28.88,30.43,31.84,87.28,90.94,109.85,113.29,114.3,115.63
5.49,32796,1.61,21.3,30.49,32.04,33.45,88.89,92.55,111.46,114.9,115.91
8.23,51683,5.49,7.1,26.79,35.98,37.53,38.94,94.38,98.04,116.95,120.39
1.07,47228,8.23,13.72,15.33,35.02,44.21,45.76,47.17,102.61,106.27,125.18
19.26,73510,1.07,9.3,14.79,16.4,36.09,45.28,46.83,48.24,103.68,107.34
1.12,75645,19.26,20.33,28.56,34.05,35.66,55.35,64.54,66.09,67.5,122.94
3,71847,1.12,20.38,21.45,29.68,35.17,36.78,56.47,65.66,67.21,68.62
1.02,46637,3,4.12,23.38,24.45,32.68,38.17,39.78,59.47,68.66,70.21
1.75,27579,9.26,10.28,13.28,14.4,33.66,34.73,42.96,48.45,50.06,69.75
6.52,42611,1.75,11.01,12.03,15.03,16.15,35.41,36.48,44.71,50.2,51.81
7.25,90801,6.52,8.27,17.53,18.55,21.55,22.67,41.93,43,51.23,56.72
2.37,39300,7.25,13.77,15.52,24.78,25.8,28.8,29.92,49.18,50.25,58.48
1.05,34316,2.37,9.62,16.14,17.89,27.15,28.17,31.17,32.29,51.55,52.62
1.32,34565,1.05,3.42,10.67,17.19,18.94,28.2,29.22,32.22,33.34,52.6
1.14,48829,1.32,2.37,4.74,11.99,18.51,20.26,29.52,30.54,33.54,34.66
1.09,43014,1.14,2.46,3.51,5.88,13.13,19.65,21.4,30.66,31.68,34.68
1.07,65853,4.55,5.64,6.78,8.1,9.15,11.52,18.77,25.29,27.04,36.3
3.45,34968,1.07,5.62,6.71,7.85,9.17,10.22,12.59,19.84,26.36,28.11
2.34,29785,3.45,4.52,9.07,10.16,11.3,12.62,13.67,16.04,23.29,29.81
1.8,34010,2.34,5.79,6.86,11.41,12.5,13.64,14.96,16.01,18.38,25.63
1.08,50093,1.8,4.14,7.59,8.66,13.21,14.3,15.44,16.76,17.81,20.18
2.31,61530,2.36,3.44,5.24,7.58,11.03,12.1,16.65,17.74,18.88,20.2
5.78,38039,2.31,4.67,5.75,7.55,9.89,13.34,14.41,18.96,20.05,21.19
2.27,35041,5.78,8.09,10.45,11.53,13.33,15.67,19.12,20.19,24.74,25.83
2.6,32720,2.27,8.05,10.36,12.72,13.8,15.6,17.94,21.39,22.46,27.01
3.35,53992,2.6,4.87,10.65,12.96,15.32,16.4,18.2,20.54,23.99,25.06
1.02,60209,4.75,8.1,10.7,12.97,18.75,21.06,23.42,24.5,26.3,28.64
1.82,32294,1.02,5.77,9.12,11.72,13.99,19.77,22.08,24.44,25.52,27.32
52.23,33559,1.82,2.84,7.59,10.94,13.54,15.81,21.59,23.9,26.26,27.34
1.13,70068,1.72,2.92,3.98,6.84,8.56,9.77,19.13,20.87,24.99,26.48
3.11,48698,10.94,12.26,20.54,21.93,22.93,24.06,25.78,26.98,28.04,30.9
2.13,68247,3.11,14.05,15.37,23.65,25.04,26.04,27.17,28.89,30.09,31.15
1.21,40233,2.13,5.24,16.18,17.5,25.78,27.17,28.17,29.3,31.02,32.22
1,72606,1.21,3.34,6.45,17.39,18.71,26.99,28.38,29.38,30.51,32.23
1.02,76381,1,2.21,4.34,7.45,18.39,19.71,27.99,29.38,30.38,31.51
5.49,70673,1.02,2.02,3.23,5.36,8.47,19.41,20.73,29.01,30.4,31.4
14.98,85585,5.49,6.51,7.51,8.72,10.85,13.96,24.9,26.22,34.5,35.89
2.1,66604,14.98,20.47,21.49,22.49,23.7,25.83,28.94,39.88,41.2,49.48
1.2,47846,2.1,17.08,22.57,23.59,24.59,25.8,27.93,31.04,41.98,43.3
4.02,59092,1.62,2.82,4.92,19.9,25.39,26.41,27.41,28.62,30.75,33.86
1.11,77464,4.02,5.64,6.84,8.94,23.92,29.41,30.43,31.43,32.64,34.77
2.95,40454,5.78,6.89,10.91,12.53,13.73,15.83,30.81,36.3,37.32,38.32
4.78,50958,2.95,8.73,9.84,13.86,15.48,16.68,18.78,33.76,39.25,40.27
40.98,30173,4.78,7.73,13.51,14.62,18.64,20.26,21.46,23.56,38.54,44.03
3.96,60711,40.98,45.76,48.71,54.49,55.6,59.62,61.24,62.44,64.54,79.52
1.14,65765,3.96,44.94,49.72,52.67,58.45,59.56,63.58,65.2,66.4,68.5
1.33,63728,1.14,5.1,46.08,50.86,53.81,59.59,60.7,64.72,66.34,67.54
2.43,29403,1.33,2.47,6.43,47.41,52.19,55.14,60.92,62.03,66.05,67.67
1.39,58952,2.43,3.76,4.9,8.86,49.84,54.62,57.57,63.35,64.46,68.48
1.01,34271,1.39,3.82,5.15,6.29,10.25,51.23,56.01,58.96,64.74,65.85
1.81,64185,1.01,2.4,4.83,6.16,7.3,11.26,52.24,57.02,59.97,65.75
5.22,67686,1.81,2.82,4.21,6.64,7.97,9.11,13.07,54.05,58.83,61.78
1.46,49515,5.22,7.03,8.04,9.43,11.86,13.19,14.33,18.29,59.27,64.05
1.31,42865,1.46,6.68,8.49,9.5,10.89,13.32,14.65,15.79,19.75,60.73
1.38,41144,1.31,2.77,7.99,9.8,10.81,12.2,14.63,15.96,17.1,21.06
1.25,69082,1.38,2.69,4.15,9.37,11.18,12.19,13.58,16.01,17.34,18.48
9.89,64333,1.25,2.63,3.94,5.4,10.62,12.43,13.44,14.83,17.26,18.59
1.23,44683,9.89,11.14,12.52,13.83,15.29,20.51,22.32,23.33,24.72,27.15
4.84,38226,1.23,11.12,12.37,13.75,15.06,16.52,21.74,23.55,24.56,25.95
5.53,37375,4.84,6.07,15.96,17.21,18.59,19.9,21.36,26.58,28.39,29.4
1.87,50345,5.53,10.37,11.6,21.49,22.74,24.12,25.43,26.89,32.11,33.92
1.42,64773,1.87,7.4,12.24,13.47,23.36,24.61,25.99,27.3,28.76,33.98
1.04,79769,1.42,3.29,8.82,13.66,14.89,24.78,26.03,27.41,28.72,30.18
2.32,53331,1.04,2.46,4.33,9.86,14.7,15.93,25.82,27.07,28.45,29.76
1.22,94949,2.32,3.36,4.78,6.65,12.18,17.02,18.25,28.14,29.39,30.77
1.43,85615,1.22,3.54,4.58,6,7.87,13.4,18.24,19.47,29.36,30.61
3.34,75067,3.23,4.66,5.88,8.2,9.24,10.66,12.53,18.06,22.9,24.13
1.16,54215,3.34,6.57,8,9.22,11.54,12.58,14,15.87,21.4,26.24
1.25,38231,1.16,4.5,7.73,9.16,10.38,12.7,13.74,15.16,17.03,22.56
2.43,83777,1.25,2.41,5.75,8.98,10.41,11.63,13.95,14.99,16.41,18.28
33.34,93985,2.43,3.68,4.84,8.18,11.41,12.84,14.06,16.38,17.42,18.84
2.37,46069,33.34,35.77,37.02,38.18,41.52,44.75,46.18,47.4,49.72,50.76
3.54,92207,2.37,35.71,38.14,39.39,40.55,43.89,47.12,48.55,49.77,52.09
1.09,57174,3.54,5.91,39.25,41.68,42.93,44.09,47.43,50.66,52.09,53.31
2.26,28323,1.09,4.63,7,40.34,42.77,44.02,45.18,48.52,51.75,53.18
28.64,51879,2.26,3.35,6.89,9.26,42.6,45.03,46.28,47.44,50.78,54.01
12.41,28512,28.64,30.9,31.99,35.53,37.9,71.24,73.67,74.92,76.08,79.42
93.24,64337,12.41,41.05,43.31,44.4,47.94,50.31,83.65,86.08,87.33,88.49
1.11,75764,93.24,105.65,134.29,136.55,137.64,141.18,143.55,176.89,179.32,180.57
8.99,69356,1.11,94.35,106.76,135.4,137.66,138.75,142.29,144.66,178,180.43
11.34,91885,1.71,10.7,11.81,105.05,117.46,146.1,148.36,149.45,152.99,155.36
1.77,67937,11.34,13.05,22.04,23.15,116.39,128.8,157.44,159.7,160.79,164.33
1.66,60566,2.61,4.16,5.16,8.37,13.49,14.56,16.33,27.67,29.38,38.37
1.05,35156,1.66,4.27,5.82,6.82,10.03,15.15,16.22,17.99,29.33,31.04
1.7,81144,1.05,2.71,5.32,6.87,7.87,11.08,16.2,17.27,19.04,30.38
2.29,67443,1.96,3.66,4.71,6.37,8.98,10.53,11.53,14.74,19.86,20.93
1.03,72278,2.29,4.25,5.95,7,8.66,11.27,12.82,13.82,17.03,22.15
6.34,80549,1.03,3.32,5.28,6.98,8.03,9.69,12.3,13.85,14.85,18.06
43.1,60455,6.34,7.37,9.66,11.62,13.32,14.37,16.03,18.64,20.19,21.19
1.46,38298,43.1,49.44,50.47,52.76,54.72,56.42,57.47,59.13,61.74,63.29
4.65,79044,1.46,44.56,50.9,51.93,54.22,56.18,57.88,58.93,60.59,63.2
3.6,54745,4.65,6.11,49.21,55.55,56.58,58.87,60.83,62.53,63.58,65.24
7.64,25633,3.6,8.25,9.71,52.81,59.15,60.18,62.47,64.43,66.13,67.18
1.05,35584,7.64,11.24,15.89,17.35,60.45,66.79,67.82,70.11,72.07,73.77
1.86,42581,1.05,8.69,12.29,16.94,18.4,61.5,67.84,68.87,71.16,73.12
1.24,45893,1.86,2.91,10.55,14.15,18.8,20.26,63.36,69.7,70.73,73.02
1.64,57034,1.24,3.1,4.15,11.79,15.39,20.04,21.5,64.6,70.94,71.97
2.92,50177,1.64,2.88,4.74,5.79,13.43,17.03,21.68,23.14,66.24,72.58
1.3,53857,2.92,4.56,5.8,7.66,8.71,16.35,19.95,24.6,26.06,69.16
7.07,56507,1.3,4.22,5.86,7.1,8.96,10.01,17.65,21.25,25.9,27.36
1.02,43151,7.07,8.37,11.29,12.93,14.17,16.03,17.08,24.72,28.32,32.97
12.06,65904,1.02,8.09,9.39,12.31,13.95,15.19,17.05,18.1,25.74,29.34
1.63,41681,12.06,13.08,20.15,21.45,24.37,26.01,27.25,29.11,30.16,37.8
1.3,62091,1.63,13.69,14.71,21.78,23.08,26,27.64,28.88,30.74,31.79
4.54,53573,1.3,2.93,14.99,16.01,23.08,24.38,27.3,28.94,30.18,32.04
7.09,68358,4.54,5.84,7.47,19.53,20.55,27.62,28.92,31.84,33.48,34.72
2.04,59662,7.09,11.63,12.93,14.56,26.62,27.64,34.71,36.01,38.93,40.57
2.61,68072,2.04,9.13,13.67,14.97,16.6,28.66,29.68,36.75,38.05,40.97
19.38,50589,2.61,4.65,11.74,16.28,17.58,19.21,31.27,32.29,39.36,40.66
1,73584,19.38,21.99,24.03,31.12,35.66,36.96,38.59,50.65,51.67,58.74
2.68,87434,1.28,2.28,21.66,24.27,26.31,33.4,37.94,39.24,40.87,52.93
1.11,59757,2.68,3.96,4.96,24.34,26.95,28.99,36.08,40.62,41.92,43.55
2.14,71075,1.11,3.79,5.07,6.07,25.45,28.06,30.1,37.19,41.73,43.03
2.08,77054,2.14,3.25,5.93,7.21,8.21,27.59,30.2,32.24,39.33,43.87
2.48,87389,2.08,4.22,5.33,8.01,9.29,10.29,29.67,32.28,34.32,41.41
1.04,87864,2.54,5.02,7.1,9.24,10.35,13.03,14.31,15.31,34.69,37.3
1.17,74249,23.1,24.14,26.68,29.16,31.24,33.38,34.49,37.17,38.45,39.45
1.77,93339,1.17,24.27,25.31,27.85,30.33,32.41,34.55,35.66,38.34,39.62
2.69,43096,8.18,9.95,11.12,34.22,35.26,37.8,40.28,42.36,44.5,45.61
4.59,86242,2.69,10.87,12.64,13.81,36.91,37.95,40.49,42.97,45.05,47.19
1.75,70826,4.59,7.28,15.46,17.23,18.4,41.5,42.54,45.08,47.56,49.64
1.07,47379,1.75,6.34,9.03,17.21,18.98,20.15,43.25,44.29,46.83,49.31
1.04,47486,2.58,8.01,21.19,30.09,34.45,36.63,39.56,41.44,43.55,44.73
1.61,31001,1.04,3.62,9.05,22.23,31.13,35.49,37.67,40.6,42.48,44.59
1.41,36636,1.61,2.65,5.23,10.66,23.84,32.74,37.1,39.28,42.21,44.09
1.6,26470,1.41,3.02,4.06,6.64,12.07,25.25,34.15,38.51,40.69,43.62
1.41,41474,1.6,3.01,4.62,5.66,8.24,13.67,26.85,35.75,40.11,42.29
2.8,44277,1.41,3.01,4.42,6.03,7.07,9.65,15.08,28.26,37.16,41.52
2.01,46902,2.8,4.21,5.81,7.22,8.83,9.87,12.45,17.88,31.06,39.96
1.86,68523,2.01,4.81,6.22,7.82,9.23,10.84,11.88,14.46,19.89,33.07
2.53,82175,1.86,3.87,6.67,8.08,9.68,11.09,12.7,13.74,16.32,21.75
3.92,32845,3.96,5.59,6.69,9.25,11.07,12.09,13.89,16.42,18.28,20.29
3.22,47970,3.92,7.88,9.51,10.61,13.17,14.99,16.01,17.81,20.34,22.2
2.43,48618,3.22,7.14,11.1,12.73,13.83,16.39,18.21,19.23,21.03,23.56
1.57,60463,2.43,5.65,9.57,13.53,15.16,16.26,18.82,20.64,21.66,23.46
1.51,66339,1.57,4,7.22,11.14,15.1,16.73,17.83,20.39,22.21,23.23
3.2,70696,1.51,3.08,5.51,8.73,12.65,16.61,18.24,19.34,21.9,23.72
3.67,78252,3.2,4.71,6.28,8.71,11.93,15.85,19.81,21.44,22.54,25.1
11.76,88348,1.46,5.13,8.33,9.84,11.41,13.84,17.06,20.98,24.94,26.57
1.43,73449,11.76,13.22,16.89,20.09,21.6,23.17,25.6,28.82,32.74,36.7
1.03,42471,1.43,13.19,14.65,18.32,21.52,23.03,24.6,27.03,30.25,34.17
1,94761,1.03,2.46,14.22,15.68,19.35,22.55,24.06,25.63,28.06,31.28
1.06,70024,5.1,6.62,7.62,8.65,10.08,21.84,23.3,26.97,30.17,31.68
5.54,21296,1.06,6.16,7.68,8.68,9.71,11.14,22.9,24.36,28.03,31.23
3.3,40552,5.54,6.6,11.7,13.22,14.22,15.25,16.68,28.44,29.9,33.57
1.7,37931,3.3,8.84,9.9,15,16.52,17.52,18.55,19.98,31.74,33.2
14.34,45189,1.7,5,10.54,11.6,16.7,18.22,19.22,20.25,21.68,33.44
1.6,61126,14.34,16.04,19.34,24.88,25.94,31.04,32.56,33.56,34.59,36.02
1.84,40337,1.6,15.94,17.64,20.94,26.48,27.54,32.64,34.16,35.16,36.19
1.42,60481,1.84,3.44,17.78,19.48,22.78,28.32,29.38,34.48,36,37
1.83,62844,1.42,3.26,4.86,19.2,20.9,24.2,29.74,30.8,35.9,37.42
1.09,88612,1.83,3.25,5.09,6.69,21.03,22.73,26.03,31.57,32.63,37.73
13.21,42363,1.09,2.92,4.34,6.18,7.78,22.12,23.82,27.12,32.66,33.72
3.05,35138,13.21,14.3,16.13,17.55,19.39,20.99,35.33,37.03,40.33,45.87
8.36,34709,3.05,16.26,17.35,19.18,20.6,22.44,24.04,38.38,40.08,43.38
4.98,26626,8.36,11.41,24.62,25.71,27.54,28.96,30.8,32.4,46.74,48.44
1.25,39516,4.98,13.34,16.39,29.6,30.69,32.52,33.94,35.78,37.38,51.72
2.07,29740,1.25,6.23,14.59,17.64,30.85,31.94,33.77,35.19,37.03,38.63
2.66,34060,2.07,3.32,8.3,16.66,19.71,32.92,34.01,35.84,37.26,39.1
1.2,38846,2.66,4.73,5.98,10.96,19.32,22.37,35.58,36.67,38.5,39.92
2.18,32816,1.2,3.86,5.93,7.18,12.16,20.52,23.57,36.78,37.87,39.7
1.07,36171,2.18,3.38,6.04,8.11,9.36,14.34,22.7,25.75,38.96,40.05
1.2,68122,1.07,3.25,4.45,7.11,9.18,10.43,15.41,23.77,26.82,40.03
1.06,60973,1.2,2.27,4.45,5.65,8.31,10.38,11.63,16.61,24.97,28.02
1.36,73241,1.06,2.26,3.33,5.51,6.71,9.37,11.44,12.69,17.67,26.03
1.23,79212,1.36,2.42,3.62,4.69,6.87,8.07,10.73,12.8,14.05,19.03
1.22,31528,19.46,22.33,25.3,26.53,27.89,28.95,30.15,31.22,33.4,34.6
10.89,53640,1.22,20.68,23.55,26.52,27.75,29.11,30.17,31.37,32.44,34.62
1.15,31113,10.89,12.11,31.57,34.44,37.41,38.64,40,41.06,42.26,43.33
1.61,52419,1.15,12.04,13.26,32.72,35.59,38.56,39.79,41.15,42.21,43.41
1.33,44359,1.61,2.76,13.65,14.87,34.33,37.2,40.17,41.4,42.76,43.82
1.25,91129,1.33,2.94,4.09,14.98,16.2,35.66,38.53,41.5,42.73,44.09
1,43237,65.91,67.16,68.49,70.1,71.25,82.14,83.36,102.82,105.69,108.66
2.1,34444,46.42,47.42,113.33,114.58,115.91,117.52,118.67,129.56,130.78,150.24
4.39,57385,2.1,48.52,49.52,115.43,116.68,118.01,119.62,120.77,131.66,132.88
3.5,36192,4.39,6.49,52.91,53.91,119.82,121.07,122.4,124.01,125.16,136.05
1.36,43900,3.5,7.89,9.99,56.41,57.41,123.32,124.57,125.9,127.51,128.66
3.34,39694,1.36,4.86,9.25,11.35,57.77,58.77,124.68,125.93,127.26,128.87
1.27,32115,3.34,4.7,8.2,12.59,14.69,61.11,62.11,128.02,129.27,130.6
1.68,49033,1.27,4.61,5.97,9.47,13.86,15.96,62.38,63.38,129.29,130.54
1.11,28641,1.68,2.95,6.29,7.65,11.15,15.54,17.64,64.06,65.06,130.97
2.18,46558,1.11,2.79,4.06,7.4,8.76,12.26,16.65,18.75,65.17,66.17
4.09,37291,2.18,3.29,4.97,6.24,9.58,10.94,14.44,18.83,20.93,67.35
2.42,31652,4.09,6.27,7.38,9.06,10.33,13.67,15.03,18.53,22.92,25.02
1.09,36972,2.42,6.51,8.69,9.8,11.48,12.75,16.09,17.45,20.95,25.34
1.31,29186,1.09,3.51,7.6,9.78,10.89,12.57,13.84,17.18,18.54,22.04
32.57,46702,1.31,2.4,4.82,8.91,11.09,12.2,13.88,15.15,18.49,19.85
29.06,28170,32.57,33.88,34.97,37.39,41.48,43.66,44.77,46.45,47.72,51.06
1.31,33445,29.06,61.63,62.94,64.03,66.45,70.54,72.72,73.83,75.51,76.78
1.4,29035,1.31,30.37,62.94,64.25,65.34,67.76,71.85,74.03,75.14,76.82
11.19,45075,1.4,2.71,31.77,64.34,65.65,66.74,69.16,73.25,75.43,76.54
1.27,55689,11.19,12.59,13.9,42.96,75.53,76.84,77.93,80.35,84.44,86.62
1.01,35185,1.27,12.46,13.86,15.17,44.23,76.8,78.11,79.2,81.62,85.71
2.06,63488,1.01,2.28,13.47,14.87,16.18,45.24,77.81,79.12,80.21,82.63
2.55,67836,2.06,3.07,4.34,15.53,16.93,18.24,47.3,79.87,81.18,82.27
2.16,70956,2.55,4.61,5.62,6.89,18.08,19.48,20.79,49.85,82.42,83.73
2.37,51220,2.16,4.71,6.77,7.78,9.05,20.24,21.64,22.95,52.01,84.58
1.54,74080,2.37,4.53,7.08,9.14,10.15,11.42,22.61,24.01,25.32,54.38
1.56,59852,2.03,3.57,5.94,8.1,10.65,12.71,13.72,14.99,26.18,27.58
2.29,85477,1.56,3.59,5.13,7.5,9.66,12.21,14.27,15.28,16.55,27.74
3.84,96620,2.29,3.85,5.88,7.42,9.79,11.95,14.5,16.56,17.57,18.84
1.41,22915,4.63,8.47,10.76,12.32,14.35,15.89,18.26,20.42,22.97,25.03
1.95,21258,1.41,6.04,9.88,12.17,13.73,15.76,17.3,19.67,21.83,24.38
1.4,36537,1.95,3.36,7.99,11.83,14.12,15.68,17.71,19.25,21.62,23.78
2.87,43173,1.4,3.35,4.76,9.39,13.23,15.52,17.08,19.11,20.65,23.02
2.08,38494,2.87,4.27,6.22,7.63,12.26,16.1,18.39,19.95,21.98,23.52
2.24,43575,2.08,4.95,6.35,8.3,9.71,14.34,18.18,20.47,22.03,24.06
1.11,38109,2.24,4.32,7.19,8.59,10.54,11.95,16.58,20.42,22.71,24.27
1.85,43961,1.11,3.35,5.43,8.3,9.7,11.65,13.06,17.69,21.53,23.82
2.03,56809,1.85,2.96,5.2,7.28,10.15,11.55,13.5,14.91,19.54,23.38
3.19,89626,2.03,3.88,4.99,7.23,9.31,12.18,13.58,15.53,16.94,21.57
2.49,33174,3.19,5.22,7.07,8.18,10.42,12.5,15.37,16.77,18.72,20.13
1.01,31682,2.49,5.68,7.71,9.56,10.67,12.91,14.99,17.86,19.26,21.21
1.2,37188,1.01,3.5,6.69,8.72,10.57,11.68,13.92,16,18.87,20.27
3.09,72272,1.2,2.21,4.7,7.89,9.92,11.77,12.88,15.12,17.2,20.07
2.14,43134,3.09,4.29,5.3,7.79,10.98,13.01,14.86,15.97,18.21,20.29
3.81,39130,2.14,5.23,6.43,7.44,9.93,13.12,15.15,17,18.11,20.35
1.03,26142,3.81,5.95,9.04,10.24,11.25,13.74,16.93,18.96,20.81,21.92
5.78,25092,1.03,4.84,6.98,10.07,11.27,12.28,14.77,17.96,19.99,21.84
16.82,53761,5.78,6.81,10.62,12.76,15.85,17.05,18.06,20.55,23.74,25.77
1.2,22470,74.21,91.03,96.81,97.84,101.65,103.79,106.88,108.08,109.09,111.58
2.43,29813,1.2,75.41,92.23,98.01,99.04,102.85,104.99,108.08,109.28,110.29
1.67,54496,2.43,3.63,77.84,94.66,100.44,101.47,105.28,107.42,110.51,111.71
4.62,32660,1.67,4.1,5.3,79.51,96.33,102.11,103.14,106.95,109.09,112.18
1.33,14754,4.62,6.29,8.72,9.92,84.13,100.95,106.73,107.76,111.57,113.71
1.58,44096,1.33,5.95,7.62,10.05,11.25,85.46,102.28,108.06,109.09,112.9
1.47,34340,1.58,2.91,7.53,9.2,11.63,12.83,87.04,103.86,109.64,110.67
1.22,34299,1.47,3.05,4.38,9,10.67,13.1,14.3,88.51,105.33,111.11
1.53,32782,1.22,2.69,4.27,5.6,10.22,11.89,14.32,15.52,89.73,106.55
4.37,38651,1.53,2.75,4.22,5.8,7.13,11.75,13.42,15.85,17.05,91.26
2.77,24865,4.37,5.9,7.12,8.59,10.17,11.5,16.12,17.79,20.22,21.42
1.33,15333,2.77,7.14,8.67,9.89,11.36,12.94,14.27,18.89,20.56,22.99
1,16907,1.33,4.1,8.47,10,11.22,12.69,14.27,15.6,20.22,21.89
6.87,42729,1,2.33,5.1,9.47,11,12.22,13.69,15.27,16.6,21.22
1.28,26422,6.87,7.87,9.2,11.97,16.34,17.87,19.09,20.56,22.14,23.47
1.49,22255,1.28,8.15,9.15,10.48,13.25,17.62,19.15,20.37,21.84,23.42
1.23,42383,1.49,2.77,9.64,10.64,11.97,14.74,19.11,20.64,21.86,23.33
1.04,29858,1.23,2.72,4,10.87,11.87,13.2,15.97,20.34,21.87,23.09
1.44,49921,1.04,2.27,3.76,5.04,11.91,12.91,14.24,17.01,21.38,22.91
2.03,52794,1.44,2.48,3.71,5.2,6.48,13.35,14.35,15.68,18.45,22.82
1.92,58382,2.03,3.47,4.51,5.74,7.23,8.51,15.38,16.38,17.71,20.48
2.57,60903,1.92,3.95,5.39,6.43,7.66,9.15,10.43,17.3,18.3,19.63
3.19,63993,2.57,4.49,6.52,7.96,9,10.23,11.72,13,19.87,20.87
3.02,44748,3.19,5.76,7.68,9.71,11.15,12.19,13.42,14.91,16.19,23.06
3.55,20337,3.02,6.21,8.78,10.7,12.73,14.17,15.21,16.44,17.93,19.21
6.22,34530,3.55,6.57,9.76,12.33,14.25,16.28,17.72,18.76,19.99,21.48
10.15,22797,6.22,9.77,12.79,15.98,18.55,20.47,22.5,23.94,24.98,26.21
1.46,70992,10.15,16.37,19.92,22.94,26.13,28.7,30.62,32.65,34.09,35.13
3.15,68875,1.46,11.61,17.83,21.38,24.4,27.59,30.16,32.08,34.11,35.55
1.27,18271,3.15,4.61,14.76,20.98,24.53,27.55,30.74,33.31,35.23,37.26
1.18,57456,29.36,30.63,33.78,35.24,45.39,51.61,55.16,58.18,61.37,63.94
1.15,73769,1.18,30.54,31.81,34.96,36.42,46.57,52.79,56.34,59.36,62.55
4.07,70280,1.15,2.33,31.69,32.96,36.11,37.57,47.72,53.94,57.49,60.51
2.66,74177,4.07,5.22,6.4,35.76,37.03,40.18,41.64,51.79,58.01,61.56
58.18,78058,2.66,6.73,7.88,9.06,38.42,39.69,42.84,44.3,54.45,60.67
1.74,24249,58.18,60.84,64.91,66.06,67.24,96.6,97.87,101.02,102.48,112.63
17.47,21586,1.74,59.92,62.58,66.65,67.8,68.98,98.34,99.61,102.76,104.22
2.09,30632,17.47,19.21,77.39,80.05,84.12,85.27,86.45,115.81,117.08,120.23
1.2,46270,2.09,19.56,21.3,79.48,82.14,86.21,87.36,88.54,117.9,119.17
1.49,30304,1.2,3.29,20.76,22.5,80.68,83.34,87.41,88.56,89.74,119.1
1.66,30664,1.05,6.85,10.23,11.9,13.92,15.42,16.67,53.8,64.28,93.46
6.83,86568,1.66,2.71,8.51,11.89,13.56,15.58,17.08,18.33,55.46,65.94
2.01,78797,6.83,8.49,9.54,15.34,18.72,20.39,22.41,23.91,25.16,62.29
2.11,22210,2.01,8.84,10.5,11.55,17.35,20.73,22.4,24.42,25.92,27.17
35.5,97137,2.11,4.12,10.95,12.61,13.66,19.46,22.84,24.51,26.53,28.03
1.67,70318,1.56,2.7,4.05,5.41,6.8,9.64,13.41,14.51,16.02,17.77
2.56,44869,1.67,3.23,4.37,5.72,7.08,8.47,11.31,15.08,16.18,17.69
3.68,56837,2.56,4.23,5.79,6.93,8.28,9.64,11.03,13.87,17.64,18.74
1.03,17690,1.37,4.74,8.42,10.98,12.65,14.21,15.35,16.7,18.06,19.45
2.2,24223,1.03,2.4,5.77,9.45,12.01,13.68,15.24,16.38,17.73,19.09
4.59,29048,3.54,7.13,9.33,10.36,11.73,15.1,18.78,21.34,23.01,24.57
8.9,23537,3.72,4.73,31.09,33.46,34.66,37.6,41.52,49.67,54.26,57.8
7.1,17449,8.9,12.62,13.63,39.99,42.36,43.56,46.5,50.42,58.57,63.16
2.86,33996,1.05,3.84,6.47,13.57,22.47,26.19,27.2,53.56,55.93,57.13
18.49,38885,2.86,3.91,6.7,9.33,16.43,25.33,29.05,30.06,56.42,58.79
3.32,63616,1.23,2.86,5.68,6.68,9.57,10.87,12.12,30.24,31.46,33.41
1.97,28276,90.58,91.79,93.33,96.26,99.67,100.95,101.95,104.47,105.53,107.86
19.64,14894,1.97,92.55,93.76,95.3,98.23,101.64,102.92,103.92,106.44,107.5
4.92,53631,19.64,21.61,112.19,113.4,114.94,117.87,121.28,122.56,123.56,126.08
4.89,64966,4.92,24.56,26.53,117.11,118.32,119.86,122.79,126.2,127.48,128.48
5.67,60687,4.89,9.81,29.45,31.42,122,123.21,124.75,127.68,131.09,132.37
1.68,90748,5.67,10.56,15.48,35.12,37.09,127.67,128.88,130.42,133.35,136.76
6.92,22888,1.68,7.35,12.24,17.16,36.8,38.77,129.35,130.56,132.1,135.03
2.36,79597,6.92,8.6,14.27,19.16,24.08,43.72,45.69,136.27,137.48,139.02
7.34,63722,2.36,9.28,10.96,16.63,21.52,26.44,46.08,48.05,138.63,139.84
